07:21:36.420 logd             (10d163 10d163): INFO : Starting logd
07:21:58.967 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied driver_status
07:21:58.967 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data section completed
07:21:58.967 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📋 Attempting to publish DashboardData: lane=2, gaze=Right, lkas_status=Active
07:21:58.967 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DashboardData: speed=64.0km/h, lane=2, distraction=1.2s, status=Distracted
07:21:58.967 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 9, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 21.516154ms
07:21:58.967 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 8, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 2.932µs
07:21:58.983 mini_adas::activities::components               (10d22a 10d22c): DEBUG: SteeringController adjusting angle to 0.000
07:21:58.983 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 7, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 22.264299ms
07:21:58.984 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Finished task chain after 144.624377ms. Sleeping for 3.855375623s
07:22:02.839 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Starting task chain
07:22:02.839 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A11
07:22:02.839 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A0
07:22:02.839 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A1
07:22:02.839 mini_adas::activities::components               (10d1aa 10d1ad): DEBUG: Stepping Camera
07:22:02.840 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Stepping Radar
07:22:02.840 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping DMS
07:22:02.857 mini_adas::activities::components               (10d1aa 10d1ad): DEBUG: Sending image: CameraImage { num_people: 5, num_cars: 6, distance_obstacle: 48.414 }
07:22:02.857 feo::worker                                     (10d1aa 10d1ad): DEBUG: Stepped activity GenericId { id: 0, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 17.315914ms
07:22:02.862 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Sending scan: RadarScan { distance_obstacle: 46.117000000000004, error_margin: 0.1 }
07:22:02.862 feo::worker                                     (10d1aa 10d1ae): DEBUG: Stepped activity GenericId { id: 1, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 22.316789ms
07:22:02.862 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A2
07:22:02.867 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: DMS: distraction=1600ms, gaze=Right, status=Distracted
07:22:02.867 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 11, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 27.323137ms
07:22:02.867 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping NeuralNet
07:22:02.867 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A13
07:22:02.867 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping DistractionPublisher
07:22:02.890 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DistractionMonitor: dms_val=1s
07:22:02.890 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 13, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 22.793663ms
07:22:02.902 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Inferring scene with neural network
07:22:02.902 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Sending Scene Scene { num_people: 5, num_cars: 6, distance_obstacle: 46.117000000000004, distance_left_lane: 0.7, distance_right_lane: 0.7 }
07:22:02.902 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 2, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 35.267965ms
07:22:02.902 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A6
07:22:02.902 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A3
07:22:02.903 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A5
07:22:02.903 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A12
07:22:02.903 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping EmergencyBraking
07:22:02.903 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping LKAS
07:22:02.903 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping EnvironmentRenderer
07:22:02.930 mini_adas::activities::components               (10d22a 10d22d): DEBUG: LKAS: lane=2, status=Active, offset=0.00m, steer=-0.8
07:22:02.930 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 12, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 27.413897ms
07:22:02.934 mini_adas::activities::components               (10d22a 10d22c): DEBUG: EmergencyBraking: distance=46.117000000000004, threshold=35, emergency_activated=false
07:22:02.934 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Emergency braking not needed (distance 46.117000000000004 > 35)
07:22:02.934 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 6, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 31.225809ms
07:22:02.934 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 5, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 8.501µs
07:22:02.934 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A10
07:22:02.934 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A9
07:22:02.934 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A7
07:22:02.934 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A8
07:22:02.934 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping BrakeController
07:22:02.934 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping DashboardPublisher
07:22:02.935 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Rendering scene
07:22:02.935 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 3, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 32.196728ms
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading scene...
07:22:02.979 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 10, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 45.135854ms
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Scene read complete
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading steering...
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Steering read complete
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading DMS...
07:22:02.979 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping SteeringController
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS read complete
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading LKAS...
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 LKAS read complete
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Creating DashboardData...
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DashboardData created with default()
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Scene data updated
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Before converting lkas_status
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 After converting lkas_status
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 LKAS data updated
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Checking DMS data availability
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data is OK, starting field copy
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied distraction_duration
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied gaze_direction
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Before cloning driver_status
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied driver_status
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data section completed
07:22:02.979 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📋 Attempting to publish DashboardData: lane=2, gaze=Right, lkas_status=Active
07:22:02.980 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DashboardData: speed=65.0km/h, lane=2, distraction=1.6s, status=Distracted
07:22:02.980 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 9, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 45.543236ms
07:22:02.980 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 8, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 3.721µs
07:22:03.013 mini_adas::activities::components               (10d22a 10d22c): DEBUG: SteeringController adjusting angle to 0.000
07:22:03.014 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 7, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 34.233483ms
07:22:03.014 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Finished task chain after 174.489696ms. Sleeping for 3.825510304s
07:22:06.839 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Starting task chain
07:22:06.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A11
07:22:06.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A0
07:22:06.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A1
07:22:06.840 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Stepping Radar
07:22:06.840 mini_adas::activities::components               (10d1aa 10d1ad): DEBUG: Stepping Camera
07:22:06.840 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping DMS
07:22:06.880 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Sending scan: RadarScan { distance_obstacle: 46.117000000000004, error_margin: 0.4 }
07:22:06.880 feo::worker                                     (10d1aa 10d1ae): DEBUG: Stepped activity GenericId { id: 1, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 40.273614ms
07:22:06.883 mini_adas::activities::components               (10d1aa 10d1ad): DEBUG: Sending image: CameraImage { num_people: 4, num_cars: 3, distance_obstacle: 49.551 }
07:22:06.883 feo::worker                                     (10d1aa 10d1ad): DEBUG: Stepped activity GenericId { id: 0, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 43.234616ms
07:22:06.883 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A2
07:22:06.885 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: DMS: distraction=2000ms, gaze=Right, status=Distracted
07:22:06.885 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 11, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 45.219866ms
07:22:06.885 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping NeuralNet
07:22:06.885 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A13
07:22:06.885 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping DistractionPublisher
07:22:06.923 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DistractionMonitor: dms_val=2s
07:22:06.923 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 13, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 37.434122ms
07:22:06.923 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Inferring scene with neural network
07:22:06.923 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Sending Scene Scene { num_people: 4, num_cars: 3, distance_obstacle: 46.117000000000004, distance_left_lane: 0.9, distance_right_lane: 0.8 }
07:22:06.923 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 2, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 38.154143ms
07:22:06.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A6
07:22:06.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A3
07:22:06.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A5
07:22:06.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A12
07:22:06.923 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping EmergencyBraking
07:22:06.923 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping EnvironmentRenderer
07:22:06.923 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping LKAS
07:22:06.958 mini_adas::activities::components               (10d22a 10d22c): DEBUG: EmergencyBraking: distance=46.117000000000004, threshold=35, emergency_activated=false
07:22:06.958 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Emergency braking not needed (distance 46.117000000000004 > 35)
07:22:06.958 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 6, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 34.213882ms
07:22:06.958 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 5, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 6.632µs
07:22:06.958 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A10
07:22:06.958 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A7
07:22:06.958 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A8
07:22:06.958 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping BrakeController
07:22:06.961 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Rendering scene
07:22:06.961 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 3, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 37.159798ms
07:22:06.969 mini_adas::activities::components               (10d22a 10d22d): DEBUG: LKAS: lane=2, status=Active, offset=0.00m, steer=-1.7
07:22:06.969 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 12, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 45.181716ms
07:22:06.969 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 8, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 7.261µs
07:22:06.969 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A9
07:22:06.969 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping DashboardPublisher
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading scene...
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Scene read complete
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading steering...
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Steering read complete
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading DMS...
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS read complete
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading LKAS...
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 LKAS read complete
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Creating DashboardData...
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DashboardData created with default()
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Scene data updated
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Before converting lkas_status
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 After converting lkas_status
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 LKAS data updated
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Checking DMS data availability
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data is OK, starting field copy
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied distraction_duration
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied gaze_direction
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Before cloning driver_status
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied driver_status
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data section completed
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📋 Attempting to publish DashboardData: lane=2, gaze=Right, lkas_status=Active
07:22:06.985 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DashboardData: speed=66.0km/h, lane=2, distraction=2.0s, status=Distracted
07:22:06.986 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 9, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 16.555604ms
07:22:06.993 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 10, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 35.146852ms
07:22:06.993 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping SteeringController
07:22:07.022 mini_adas::activities::components               (10d22a 10d22c): DEBUG: SteeringController adjusting angle to 0.000
07:22:07.022 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 7, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 29.27827ms
07:22:07.023 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Finished task chain after 183.250078ms. Sleeping for 3.816749922s
07:22:10.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Starting task chain
07:22:10.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A11
07:22:10.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A0
07:22:10.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A1
07:22:10.840 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Stepping Radar
07:22:10.840 mini_adas::activities::components               (10d1aa 10d1ad): DEBUG: Stepping Camera
07:22:10.840 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping DMS
07:22:10.852 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: DMS: distraction=2400ms, gaze=Right, status=Distracted
07:22:10.852 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 11, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 12.300058ms
07:22:10.853 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A13
07:22:10.853 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping DistractionPublisher
07:22:10.865 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Sending scan: RadarScan { distance_obstacle: 46.115, error_margin: 0.6 }
07:22:10.865 feo::worker                                     (10d1aa 10d1ae): DEBUG: Stepped activity GenericId { id: 1, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 25.176583ms
07:22:10.877 mini_adas::activities::components               (10d1aa 10d1ad): DEBUG: Sending image: CameraImage { num_people: 4, num_cars: 4, distance_obstacle: 50.0 }
07:22:10.877 feo::worker                                     (10d1aa 10d1ad): DEBUG: Stepped activity GenericId { id: 0, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 37.16958ms
07:22:10.877 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A2
07:22:10.877 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping NeuralNet
07:22:10.881 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DistractionMonitor: dms_val=2s
07:22:10.881 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 13, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 28.241086ms
07:22:10.911 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Inferring scene with neural network
07:22:10.911 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Sending Scene Scene { num_people: 4, num_cars: 4, distance_obstacle: 46.115, distance_left_lane: 1.0, distance_right_lane: 1.0 }
07:22:10.911 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 2, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 33.270521ms
07:22:10.911 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A6
07:22:10.911 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A3
07:22:10.911 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A5
07:22:10.911 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A12
07:22:10.911 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping EmergencyBraking
07:22:10.911 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Stepping EnvironmentRenderer
07:22:10.911 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping LKAS
07:22:10.922 mini_adas::activities::components               (10d22a 10d22c): DEBUG: EmergencyBraking: distance=46.115, threshold=35, emergency_activated=false
07:22:10.922 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Emergency braking not needed (distance 46.115 > 35)
07:22:10.922 mini_adas::activities::components               (10d22a 10d22c): INFO : ⏰ 10 seconds elapsed, persisting emergency braking data
07:22:10.922 mini_adas::activities::components               (10d22a 10d22c): INFO : 💾 Persisting emergency braking data: key=adas_emergency_data_1764228130, activations=0
07:22:10.923 mini_adas::activities::components               (10d22a 10d22c): INFO : ✅ Successfully persisted and flushed emergency braking data at timestamp 1764228130
07:22:10.923 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 6, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 12.192038ms
07:22:10.923 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 5, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 8.334µs
07:22:10.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A10
07:22:10.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A7
07:22:10.923 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping BrakeController
07:22:10.923 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A8
07:22:10.926 mini_adas::activities::components               (10d1dd 10d1df): DEBUG: Rendering scene
07:22:10.926 feo::worker                                     (10d1dd 10d1df): DEBUG: Stepped activity GenericId { id: 3, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 15.2026ms
07:22:10.951 mini_adas::activities::components               (10d22a 10d22d): DEBUG: LKAS: lane=2, status=Active, offset=0.00m, steer=-1.7
07:22:10.952 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 12, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 40.355041ms
07:22:10.952 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 8, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 8.141µs
07:22:10.952 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A9
07:22:10.952 mini_adas::activities::components               (10d22a 10d22d): DEBUG: Stepping DashboardPublisher
07:22:10.957 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 10, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 33.137255ms
07:22:10.957 mini_adas::activities::components               (10d22a 10d22c): DEBUG: Stepping SteeringController
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading scene...
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Scene read complete
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading steering...
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Steering read complete
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading DMS...
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS read complete
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Reading LKAS...
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 LKAS read complete
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Creating DashboardData...
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DashboardData created with default()
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Scene data updated
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Before converting lkas_status
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 After converting lkas_status
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 LKAS data updated
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Checking DMS data availability
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data is OK, starting field copy
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied distraction_duration
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied gaze_direction
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Before cloning driver_status
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 Copied driver_status
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📍 DMS data section completed
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📋 Attempting to publish DashboardData: lane=2, gaze=Right, lkas_status=Active
07:22:10.964 mini_adas::activities::components               (10d22a 10d22d): DEBUG: 📡 Published DashboardData: speed=67.0km/h, lane=2, distraction=2.4s, status=Distracted
07:22:10.964 feo::worker                                     (10d22a 10d22d): DEBUG: Stepped activity GenericId { id: 9, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 12.625765ms
07:22:10.983 mini_adas::activities::components               (10d22a 10d22c): DEBUG: SteeringController adjusting angle to 0.000
07:22:10.983 feo::worker                                     (10d22a 10d22c): DEBUG: Stepped activity GenericId { id: 7, _discriminator: PhantomData<feo::ids::ActivityIdMarker> } in 26.273161ms
07:22:10.983 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Finished task chain after 143.483507ms. Sleeping for 3.856516493s
07:22:14.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Starting task chain
07:22:14.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A11
07:22:14.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A0
07:22:14.840 feo::scheduler                                  (10d1aa 10d1aa): DEBUG: Triggering step for activity A1
07:22:14.840 mini_adas::activities::components               (10d1aa 10d1ae): DEBUG: Stepping Radar
